,money,country,city,response
240,0,Serbia,Belgrad,45.0
241,0,Serbia,Kragujevac,57.142857142857146
242,0,Serbia,Niš,45.833333333333336
243,0,Serbia,Novi Sad,60.714285714285715
244,0,Serbia,Subotica,76.47058823529412
595,1,Serbia,Belgrad,56.666666666666664
596,1,Serbia,Kragujevac,54.54545454545455
597,1,Serbia,Niš,47.82608695652174
598,1,Serbia,Novi Sad,55.55555555555556
599,1,Serbia,Subotica,66.66666666666667
