,money,country,city,response
220,0,Portugal,Braga,38.70967741935484
221,0,Portugal,Coimbra,50.0
222,0,Portugal,Faro,41.1764705882353
223,0,Portugal,Lissabon,32.78688524590164
224,0,Portugal,Porto,42.5
225,0,Portugal,Setúbal,44.0
575,1,Portugal,Braga,38.70967741935484
576,1,Portugal,Coimbra,59.25925925925926
577,1,Portugal,Faro,35.294117647058826
578,1,Portugal,Lissabon,39.34426229508197
579,1,Portugal,Porto,40.0
580,1,Portugal,Setúbal,66.66666666666667
